"","Date_time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"760",2007-02-01 12:39:00,0.232,0,241.29,1,0,0,0
"761",2007-02-01 12:40:00,0.258,0,241.52,1.2,0,0,0
"762",2007-02-01 12:41:00,0.31,0.11,241.68,1.4,0,0,0
"763",2007-02-01 12:42:00,0.31,0.11,241.81,1.4,0,0,0
"764",2007-02-01 12:43:00,0.312,0.114,242.6,1.4,0,0,0
"765",2007-02-01 12:44:00,0.312,0.114,242.79,1.4,0,0,0
"766",2007-02-01 12:45:00,0.31,0.11,241.72,1.4,0,0,0
"767",2007-02-01 12:46:00,0.368,0.168,241.22,1.8,0,0,0
"768",2007-02-01 12:47:00,0.416,0.238,240.73,2,0,0,0
"769",2007-02-01 12:48:00,0.408,0.236,240.18,2,0,0,0
"770",2007-02-01 12:49:00,0.408,0.24,240.85,2,0,0,0
"771",2007-02-01 12:50:00,0.408,0.246,241.96,2,0,0,0
"772",2007-02-01 12:51:00,0.404,0.242,241.97,2,0,0,0
"773",2007-02-01 12:52:00,0.334,0.14,241.7,1.4,0,0,0
"774",2007-02-01 12:53:00,0.334,0.14,241.46,1.4,0,0,0
"775",2007-02-01 12:54:00,0.332,0.14,241.55,1.4,0,0,0
"776",2007-02-01 12:55:00,0.332,0.142,241.69,1.4,0,0,0
"777",2007-02-01 12:56:00,0.33,0.138,241,1.4,0,0,0
"778",2007-02-01 12:57:00,0.33,0.14,241.44,1.4,0,0,0
"779",2007-02-01 12:58:00,0.328,0.14,241.43,1.4,0,0,0
"780",2007-02-01 12:59:00,0.33,0.144,241.87,1.4,0,0,0
"781",2007-02-01 13:00:00,0.328,0.144,241.75,1.4,0,0,0
"782",2007-02-01 13:01:00,0.328,0.142,241.64,1.4,0,0,0
"783",2007-02-01 13:02:00,0.258,0,242.02,1.2,0,0,0
"784",2007-02-01 13:03:00,0.234,0,241.53,1,0,0,0
"785",2007-02-01 13:04:00,0.232,0,241.24,1,0,0,0
"786",2007-02-01 13:05:00,0.234,0,241.48,1,0,0,0
"787",2007-02-01 13:06:00,0.232,0,240.55,1,0,0,0
"788",2007-02-01 13:07:00,0.232,0,240.42,1,0,0,0
"789",2007-02-01 13:08:00,0.23,0,239.88,1,0,0,0
"790",2007-02-01 13:09:00,0.23,0,239.49,1,0,0,0
"791",2007-02-01 13:10:00,0.228,0,238.82,1,0,0,0
"792",2007-02-01 13:11:00,0.228,0,238.19,1,0,0,0
"793",2007-02-01 13:12:00,0.228,0,238.19,1,0,0,0
"794",2007-02-01 13:13:00,0.228,0,238.58,1,0,0,0
"795",2007-02-01 13:14:00,0.228,0,238.71,1,0,0,0
"796",2007-02-01 13:15:00,0.228,0,238.24,1,0,0,0
"797",2007-02-01 13:16:00,0.228,0,238.77,1,0,0,0
"798",2007-02-01 13:17:00,0.23,0,239.4,1,0,0,0
"799",2007-02-01 13:18:00,0.23,0,239.48,1,0,0,0
"800",2007-02-01 13:19:00,0.23,0,239.56,1,0,0,0
"801",2007-02-01 13:20:00,0.23,0,239.85,1,0,0,0
"802",2007-02-01 13:21:00,0.232,0,240.43,1,0,0,0
"803",2007-02-01 13:22:00,0.24,0,240.47,1,0,0,0
"804",2007-02-01 13:23:00,0.238,0,240.47,1,0,0,0
"805",2007-02-01 13:24:00,0.238,0,240.5,1,0,0,0
"806",2007-02-01 13:25:00,0.238,0,240.69,1,0,0,0
"807",2007-02-01 13:26:00,0.238,0,240.74,1,0,0,0
"808",2007-02-01 13:27:00,0.312,0.068,241.95,1.6,0,0,0
"809",2007-02-01 13:28:00,0.422,0.248,242.06,2,0,0,0
"810",2007-02-01 13:29:00,0.418,0.246,241.72,2,0,0,0
"811",2007-02-01 13:30:00,0.416,0.248,241.88,2,0,0,0
"812",2007-02-01 13:31:00,0.416,0.25,242.27,2,0,0,0
"813",2007-02-01 13:32:00,0.412,0.248,241.79,2,0,0,0
"814",2007-02-01 13:33:00,0.408,0.246,241.45,2,0,0,0
"815",2007-02-01 13:34:00,0.404,0.242,240.96,2,0,0,0
"816",2007-02-01 13:35:00,0.402,0.242,240.98,2,0,0,0
"817",2007-02-01 13:36:00,0.4,0.24,240.73,1.8,0,0,0
"818",2007-02-01 13:37:00,0.406,0.238,240.4,2,0,0,0
"819",2007-02-01 13:38:00,0.396,0.228,240.13,1.8,0,0,0
"820",2007-02-01 13:39:00,0.332,0.136,240.3,1.4,0,0,0
"821",2007-02-01 13:40:00,0.33,0.132,239.62,1.4,0,0,0
"822",2007-02-01 13:41:00,0.328,0.13,239.11,1.4,0,0,0
"823",2007-02-01 13:42:00,0.328,0.128,238.64,1.4,0,0,0
"824",2007-02-01 13:43:00,0.248,0,239.75,1,0,0,0
"825",2007-02-01 13:44:00,0.288,0.052,239.77,1.4,0,0,0
"826",2007-02-01 13:45:00,0.316,0.122,239.76,1.4,0,1,0
"827",2007-02-01 13:46:00,0.312,0.12,239.61,1.4,0,1,0
"828",2007-02-01 13:47:00,0.312,0.12,239.58,1.4,0,1,0
"829",2007-02-01 13:48:00,0.312,0.116,238.77,1.4,0,2,0
"830",2007-02-01 13:49:00,0.312,0.116,238.69,1.4,0,1,0
"831",2007-02-01 13:50:00,0.312,0.116,238.73,1.4,0,1,0
"832",2007-02-01 13:51:00,0.314,0.118,239.09,1.4,0,2,0
"833",2007-02-01 13:52:00,0.32,0.12,239.44,1.4,0,1,0
"834",2007-02-01 13:53:00,0.32,0.12,239.72,1.4,0,2,0
"835",2007-02-01 13:54:00,0.32,0.12,239.77,1.4,0,1,0
"836",2007-02-01 13:55:00,0.318,0.12,239.65,1.4,0,1,0
"837",2007-02-01 13:56:00,0.32,0.124,240.6,1.4,0,2,0
"838",2007-02-01 13:57:00,0.318,0.122,240.12,1.4,0,1,0
"839",2007-02-01 13:58:00,0.318,0.122,240.09,1.4,0,1,0
"840",2007-02-01 13:59:00,0.316,0.122,239.83,1.4,0,2,0
"841",2007-02-01 14:00:00,0.314,0.12,239.7,1.4,0,1,0
"842",2007-02-01 14:01:00,0.31,0.124,240.44,1.4,0,1,0
"843",2007-02-01 14:02:00,0.31,0.128,241.63,1.4,0,2,0
"844",2007-02-01 14:03:00,0.31,0.13,242.04,1.4,0,1,0
"845",2007-02-01 14:04:00,0.308,0.128,241.56,1.4,0,1,0
"846",2007-02-01 14:05:00,0.308,0.126,241.14,1.4,0,1,0
"847",2007-02-01 14:06:00,0.308,0.128,241.56,1.4,0,2,0
"848",2007-02-01 14:07:00,0.314,0.13,241.62,1.4,0,1,0
"849",2007-02-01 14:08:00,0.358,0.17,241.94,1.8,0,1,0
"850",2007-02-01 14:09:00,0.424,0.268,242.03,2,0,1,0
"851",2007-02-01 14:10:00,0.42,0.268,242.21,2,0,2,0
"852",2007-02-01 14:11:00,0.416,0.264,241.55,2,0,1,0
"853",2007-02-01 14:12:00,0.412,0.258,240.59,2,0,1,0
"854",2007-02-01 14:13:00,0.39,0.224,240.33,1.8,0,1,0
"855",2007-02-01 14:14:00,0.376,0.164,240,1.8,0,0,0
"856",2007-02-01 14:15:00,0.41,0.236,239.9,2,0,0,0
"857",2007-02-01 14:16:00,0.406,0.236,240.21,2,0,0,0
"858",2007-02-01 14:17:00,0.404,0.238,240.61,2,0,0,0
"859",2007-02-01 14:18:00,0.402,0.238,240.42,2,0,0,0
"860",2007-02-01 14:19:00,0.402,0.238,240.41,1.8,0,0,0
"861",2007-02-01 14:20:00,0.4,0.24,240.5,1.8,0,0,0
"862",2007-02-01 14:21:00,0.4,0.242,240.66,1.8,0,0,0
"863",2007-02-01 14:22:00,0.404,0.24,240.52,2,0,0,0
"864",2007-02-01 14:23:00,0.402,0.242,240.75,2,0,0,0
"865",2007-02-01 14:24:00,0.328,0.136,240.43,1.4,0,0,0
"866",2007-02-01 14:25:00,0.308,0.108,240.81,1.4,0,0,0
"867",2007-02-01 14:26:00,0.25,0,241.45,1,0,0,0
"868",2007-02-01 14:27:00,0.24,0,242.08,1,0,0,0
"869",2007-02-01 14:28:00,0.236,0,241.76,1,0,0,0
"870",2007-02-01 14:29:00,0.232,0,241.41,1,0,0,0
"871",2007-02-01 14:30:00,0.232,0,241.65,1,0,0,0
"872",2007-02-01 14:31:00,0.232,0,241.29,1,0,0,0
"873",2007-02-01 14:32:00,0.232,0,241.03,1,0,0,0
"874",2007-02-01 14:33:00,0.232,0,241.45,1,0,0,0
"875",2007-02-01 14:34:00,0.232,0,241.72,1,0,0,0
"876",2007-02-01 14:35:00,0.232,0,241.55,1,0,0,0
"877",2007-02-01 14:36:00,0.232,0,240.8,1,0,0,0
"878",2007-02-01 14:37:00,0.24,0,241.58,1,0,0,0
"879",2007-02-01 14:38:00,0.24,0,241.97,1,0,0,0
"880",2007-02-01 14:39:00,0.24,0,242.58,1,0,0,0
"881",2007-02-01 14:40:00,0.236,0,243.06,1,0,0,0
"882",2007-02-01 14:41:00,0.236,0,243,1,0,0,0
"883",2007-02-01 14:42:00,0.232,0,241.55,1,0,0,0
"884",2007-02-01 14:43:00,0.234,0,241.81,1,0,0,0
"885",2007-02-01 14:44:00,0.232,0,241.32,1,0,0,0
"886",2007-02-01 14:45:00,0.232,0,241.17,1,0,0,0
"887",2007-02-01 14:46:00,0.232,0,240.75,1,0,0,0
"888",2007-02-01 14:47:00,0.232,0,240.67,1,0,0,0
"889",2007-02-01 14:48:00,0.23,0,240.65,1,0,0,0
"890",2007-02-01 14:49:00,0.276,0,240.59,1.2,0,0,0
"891",2007-02-01 14:50:00,0.344,0.138,241.1,1.6,0,0,0
"892",2007-02-01 14:51:00,0.342,0.14,241.75,1.6,0,0,0
"893",2007-02-01 14:52:00,0.342,0.148,242.98,1.6,0,0,0
"894",2007-02-01 14:53:00,0.34,0.146,242.85,1.6,0,0,0
"895",2007-02-01 14:54:00,0.34,0.148,243.24,1.6,0,0,0
"896",2007-02-01 14:55:00,0.336,0.146,242.64,1.4,0,0,0
"897",2007-02-01 14:56:00,0.336,0.146,242.56,1.4,0,0,0
"898",2007-02-01 14:57:00,0.334,0.144,242.32,1.4,0,0,0
"899",2007-02-01 14:58:00,0.332,0.144,242.27,1.4,0,0,0
"900",2007-02-01 14:59:00,0.33,0.14,241.43,1.4,0,0,0
"901",2007-02-01 15:00:00,0.328,0.14,241.24,1.4,0,0,0
"902",2007-02-01 15:01:00,0.33,0.144,241.91,1.4,0,0,0
"903",2007-02-01 15:02:00,0.374,0.182,241.82,1.8,0,0,0
"904",2007-02-01 15:03:00,0.406,0.248,241.68,2,0,0,0
"905",2007-02-01 15:04:00,0.406,0.248,241.83,2,0,0,0
"906",2007-02-01 15:05:00,0.352,0.172,242.02,1.6,0,0,0
"907",2007-02-01 15:06:00,0.31,0.112,241.64,1.4,0,0,0
"908",2007-02-01 15:07:00,0.308,0.106,240.53,1.4,0,0,0
"909",2007-02-01 15:08:00,0.308,0.11,241.43,1.4,0,0,0
"910",2007-02-01 15:09:00,0.306,0.11,241.67,1.4,0,0,0
"911",2007-02-01 15:10:00,0.304,0.11,241.46,1.4,0,0,0
"912",2007-02-01 15:11:00,0.304,0.11,241.27,1.4,0,0,0
"913",2007-02-01 15:12:00,0.3,0.104,240.05,1.4,0,0,0
"914",2007-02-01 15:13:00,0.302,0.106,240.67,1.4,0,0,0
"915",2007-02-01 15:14:00,0.234,0,241.06,1,0,0,0
"916",2007-02-01 15:15:00,0.234,0,241.62,1,0,0,0
"917",2007-02-01 15:16:00,0.232,0,241.04,1,0,0,0
"918",2007-02-01 15:17:00,0.232,0,241.14,1,0,0,0
"919",2007-02-01 15:18:00,0.234,0,241.81,1,0,0,0
"920",2007-02-01 15:19:00,0.238,0,243.34,1,0,0,0
"921",2007-02-01 15:20:00,0.236,0,242.95,1,0,0,0
"922",2007-02-01 15:21:00,0.234,0,241.7,1,0,0,0
"923",2007-02-01 15:22:00,0.236,0,242.81,1,0,0,0
"924",2007-02-01 15:23:00,0.236,0,243.16,1,0,0,0
"925",2007-02-01 15:24:00,0.236,0,242.72,1,0,0,0
"926",2007-02-01 15:25:00,0.236,0,242.86,1,0,0,0
"927",2007-02-01 15:26:00,0.236,0,242.46,1,0,0,0
"928",2007-02-01 15:27:00,0.238,0,243.24,1,0,0,0
"929",2007-02-01 15:28:00,0.234,0,242.18,1,0,0,0
"930",2007-02-01 15:29:00,0.238,0,243.81,1,0,0,0
"931",2007-02-01 15:30:00,0.318,0.1,244.39,1.4,0,0,0
"932",2007-02-01 15:31:00,0.35,0.154,244.16,1.6,0,0,0
"933",2007-02-01 15:32:00,0.346,0.154,244.18,1.6,0,0,0
"934",2007-02-01 15:33:00,0.344,0.15,243.48,1.6,0,0,0
"935",2007-02-01 15:34:00,0.344,0.154,244.09,1.6,0,0,0
"936",2007-02-01 15:35:00,0.34,0.152,243.74,1.6,0,0,0
"937",2007-02-01 15:36:00,0.34,0.154,244.19,1.6,0,0,0
"938",2007-02-01 15:37:00,0.34,0.158,244.62,1.6,0,0,0
"939",2007-02-01 15:38:00,0.338,0.158,244.63,1.6,0,0,0
"940",2007-02-01 15:39:00,0.336,0.152,243.58,1.4,0,0,0
"941",2007-02-01 15:40:00,0.334,0.148,243.04,1.4,0,0,0
"942",2007-02-01 15:41:00,0.332,0.146,242.68,1.4,0,0,0
"943",2007-02-01 15:42:00,0.334,0.152,243.85,1.4,0,0,0
"944",2007-02-01 15:43:00,0.332,0.148,243.13,1.4,0,0,0
"945",2007-02-01 15:44:00,0.334,0.152,243.93,1.4,0,0,0
"946",2007-02-01 15:45:00,0.326,0.142,243.96,1.4,0,0,0
"947",2007-02-01 15:46:00,0.238,0,243.39,1,0,0,0
"948",2007-02-01 15:47:00,0.238,0,243.46,1,0,0,0
"949",2007-02-01 15:48:00,0.24,0,244.4,1,0,0,0
"950",2007-02-01 15:49:00,0.242,0,244.28,1,0,0,0
"951",2007-02-01 15:50:00,0.324,0.1,244.15,1.6,0,0,0
"952",2007-02-01 15:51:00,0.322,0.118,243.18,1.4,0,0,0
"953",2007-02-01 15:52:00,0.318,0.118,243.24,1.4,0,0,0
"954",2007-02-01 15:53:00,0.312,0.114,242.64,1.4,0,0,0
"955",2007-02-01 15:54:00,0.312,0.116,242.92,1.4,0,0,0
"956",2007-02-01 15:55:00,0.31,0.112,242.15,1.4,0,0,0
"957",2007-02-01 15:56:00,0.31,0.116,242.9,1.4,0,0,0
"958",2007-02-01 15:57:00,0.308,0.116,243,1.4,0,0,0
"959",2007-02-01 15:58:00,0.308,0.116,243.1,1.4,0,0,0
"960",2007-02-01 15:59:00,0.308,0.116,243.1,1.4,0,0,0
"961",2007-02-01 16:00:00,0.308,0.12,243.7,1.4,0,0,0
"962",2007-02-01 16:01:00,0.24,0,243.11,1,0,0,0
"963",2007-02-01 16:02:00,0.236,0,243.15,1,0,0,0
"964",2007-02-01 16:03:00,0.236,0,242.95,1,0,0,0
"965",2007-02-01 16:04:00,0.24,0,243.32,1,0,0,0
"966",2007-02-01 16:05:00,0.244,0,243.14,1,0,0,0
"967",2007-02-01 16:06:00,0.244,0,242.88,1,0,0,0
"968",2007-02-01 16:07:00,0.244,0,243.07,1,0,0,0
"969",2007-02-01 16:08:00,0.244,0,243.03,1,0,0,0
"970",2007-02-01 16:09:00,0.24,0,241.34,1,0,0,0
"971",2007-02-01 16:10:00,0.24,0,241.09,1,0,0,0
"972",2007-02-01 16:11:00,0.3,0.066,242.09,1.4,0,0,0
"973",2007-02-01 16:12:00,0.346,0.142,242.06,1.6,0,0,0
"974",2007-02-01 16:13:00,0.38,0.176,241.97,1.8,0,0,0
"975",2007-02-01 16:14:00,0.422,0.268,242.18,2,0,0,0
"976",2007-02-01 16:15:00,0.424,0.272,242.91,2,0,2,0
"977",2007-02-01 16:16:00,0.422,0.276,243.2,2,0,1,0
"978",2007-02-01 16:17:00,0.42,0.274,242.82,2,0,2,0
"979",2007-02-01 16:18:00,0.42,0.274,242.9,2,0,1,0
"980",2007-02-01 16:19:00,0.42,0.268,242.05,2,0,1,0
"981",2007-02-01 16:20:00,0.424,0.27,242.35,2,0,2,0
"982",2007-02-01 16:21:00,0.422,0.27,242.25,2,0,1,0
"983",2007-02-01 16:22:00,0.422,0.272,242.55,2,0,2,0
"984",2007-02-01 16:23:00,0.424,0.278,243.49,2,0,1,0
"985",2007-02-01 16:24:00,0.422,0.276,243.35,2,0,1,0
"986",2007-02-01 16:25:00,0.42,0.274,243.12,2,0,2,0
"987",2007-02-01 16:26:00,0.42,0.276,243.23,2,0,1,0
"988",2007-02-01 16:27:00,0.338,0.158,243.29,1.6,0,2,0
"989",2007-02-01 16:28:00,0.32,0.134,242.61,1.4,0,1,0
"990",2007-02-01 16:29:00,0.314,0.132,242.32,1.4,0,1,0
"991",2007-02-01 16:30:00,0.312,0.132,242.26,1.4,0,1,0
"992",2007-02-01 16:31:00,0.31,0.128,241.74,1.4,0,2,0
"993",2007-02-01 16:32:00,0.308,0.124,240.83,1.4,0,1,0
"994",2007-02-01 16:33:00,0.308,0.126,241.05,1.4,0,1,0
"995",2007-02-01 16:34:00,0.312,0.13,241.86,1.4,0,2,0
"996",2007-02-01 16:35:00,0.316,0.132,242.36,1.4,0,1,0
"997",2007-02-01 16:36:00,0.314,0.13,242.03,1.4,0,1,0
"998",2007-02-01 16:37:00,0.39,0.212,242.04,2,0,1,0
"999",2007-02-01 16:38:00,0.39,0.238,242.28,1.8,0,1,0
"1000",2007-02-01 16:39:00,0.392,0.24,242.75,1.8,0,2,0
"1001",2007-02-01 16:40:00,0.39,0.24,242.6,1.8,0,1,0
"1002",2007-02-01 16:41:00,0.39,0.244,243.26,1.8,0,1,0
"1003",2007-02-01 16:42:00,0.39,0.242,243.15,1.8,0,1,0
"1004",2007-02-01 16:43:00,0.324,0.138,243.08,1.4,0,1,0
"1005",2007-02-01 16:44:00,0.308,0.118,243.12,1.4,0,0,0
"1006",2007-02-01 16:45:00,0.308,0.12,243.52,1.4,0,0,0
"1007",2007-02-01 16:46:00,0.306,0.118,243.1,1.4,0,0,0
"1008",2007-02-01 16:47:00,0.306,0.12,243.47,1.4,0,0,0
"1009",2007-02-01 16:48:00,0.248,0,243.8,1,0,0,0
"1010",2007-02-01 16:49:00,0.24,0,243.44,1,0,0,0
"1011",2007-02-01 16:50:00,0.244,0,243.54,1,0,0,0
"1012",2007-02-01 16:51:00,0.244,0,243.91,1,0,0,0
"1013",2007-02-01 16:52:00,0.276,0,244.05,1.2,0,0,0
"1014",2007-02-01 16:53:00,0.356,0.152,243.7,1.6,0,0,0
"1015",2007-02-01 16:54:00,0.352,0.148,243.21,1.6,0,0,0
"1016",2007-02-01 16:55:00,0.35,0.15,243.36,1.6,0,0,0
"1017",2007-02-01 16:56:00,0.348,0.152,243.94,1.6,0,0,0
"1018",2007-02-01 16:57:00,0.342,0.158,244.89,1.6,0,0,0
"1019",2007-02-01 16:58:00,0.342,0.16,245.3,1.6,0,0,0
"1020",2007-02-01 16:59:00,0.342,0.16,245.34,1.6,0,0,0
"1021",2007-02-01 17:00:00,0.34,0.16,245.32,1.6,0,0,0
"1022",2007-02-01 17:01:00,0.336,0.152,243.87,1.4,0,0,0
"1023",2007-02-01 17:02:00,0.334,0.152,243.91,1.4,0,0,0
"1024",2007-02-01 17:03:00,0.332,0.148,243.31,1.4,0,0,0
"1025",2007-02-01 17:04:00,0.334,0.15,243.31,1.4,0,0,0
"1026",2007-02-01 17:05:00,0.336,0.146,242.63,1.4,0,0,0
"1027",2007-02-01 17:06:00,0.334,0.144,241.89,1.4,0,0,0
"1028",2007-02-01 17:07:00,0.332,0.138,240.91,1.4,0,0,0
"1029",2007-02-01 17:08:00,0.282,0.07,240.77,1.2,0,0,0
"1030",2007-02-01 17:09:00,0.232,0,240.83,1,0,0,0
"1031",2007-02-01 17:10:00,0.232,0,240.9,1,0,0,0
"1032",2007-02-01 17:11:00,0.234,0,242.09,1,0,0,0
"1033",2007-02-01 17:12:00,0.234,0,242.6,1,0,0,0
"1034",2007-02-01 17:13:00,0.234,0,242.07,1,0,0,0
"1035",2007-02-01 17:14:00,0.232,0,241.63,1,0,0,0
"1036",2007-02-01 17:15:00,0.234,0,241.96,1,0,0,0
"1037",2007-02-01 17:16:00,0.232,0,241.57,1,0,0,0
"1038",2007-02-01 17:17:00,0.232,0,241.39,1,0,0,0
"1039",2007-02-01 17:18:00,0.47,0,241.11,2,0,0,0
"1040",2007-02-01 17:19:00,0.53,0,241.57,2.2,0,0,0
"1041",2007-02-01 17:20:00,0.528,0,241.21,2.2,0,0,0
"1042",2007-02-01 17:21:00,0.528,0,241.18,2.2,0,0,0
"1043",2007-02-01 17:22:00,0.53,0,241.79,2.2,0,0,0
"1044",2007-02-01 17:23:00,0.53,0,241.72,2.2,0,0,0
"1045",2007-02-01 17:24:00,0.606,0.086,240.62,2.6,0,0,0
"1046",2007-02-01 17:25:00,0.604,0.106,241.51,2.4,0,0,0
"1047",2007-02-01 17:26:00,0.872,0.096,240.67,3.6,0,0,0
"1048",2007-02-01 17:27:00,0.924,0.094,240.17,3.8,0,0,0
"1049",2007-02-01 17:28:00,0.922,0.092,239.79,3.8,0,0,0
"1050",2007-02-01 17:29:00,0.922,0.094,240.14,3.8,0,0,0
"1051",2007-02-01 17:30:00,0.924,0.096,240.39,3.8,0,0,0
"1052",2007-02-01 17:31:00,0.934,0.098,240.95,3.8,0,0,0
"1053",2007-02-01 17:32:00,0.948,0.098,241.41,3.8,0,0,0
"1054",2007-02-01 17:33:00,0.972,0.128,241.33,4,0,0,0
"1055",2007-02-01 17:34:00,1.04,0.234,241.62,4.4,0,0,0
"1056",2007-02-01 17:35:00,1.034,0.232,241.31,4.4,0,0,0
"1057",2007-02-01 17:36:00,1.03,0.232,241.02,4.4,0,0,0
"1058",2007-02-01 17:37:00,1.028,0.232,241.13,4.4,0,0,0
"1059",2007-02-01 17:38:00,1.056,0.228,240.49,4.4,0,0,0
"1060",2007-02-01 17:39:00,1.062,0.218,238.86,4.4,0,0,0
"1061",2007-02-01 17:40:00,1.268,0.216,239.02,5.4,0,0,0
"1062",2007-02-01 17:41:00,1.242,0.22,239.61,5.2,0,0,0
"1063",2007-02-01 17:42:00,1.01,0.222,239.3,4.2,0,0,0
"1064",2007-02-01 17:43:00,1.01,0.224,239.49,4.2,0,0,0
"1065",2007-02-01 17:44:00,1.01,0.224,239.48,4.2,0,0,0
"1066",2007-02-01 17:45:00,1.012,0.226,240.02,4.2,0,0,0
"1067",2007-02-01 17:46:00,1.008,0.224,239.7,4.2,0,0,0
"1068",2007-02-01 17:47:00,1.192,0.27,239.4,5.4,0,0,0
"1069",2007-02-01 17:48:00,1.626,0.316,239.16,7,0,0,0
"1070",2007-02-01 17:49:00,1.354,0.23,239.57,5.6,0,0,0
"1071",2007-02-01 17:50:00,1.33,0.192,239.99,5.6,0,0,0
"1072",2007-02-01 17:51:00,1.292,0.13,239.99,5.4,0,0,0
"1073",2007-02-01 17:52:00,1.506,0.07,239.77,6.2,0,0,0
"1074",2007-02-01 17:53:00,1.374,0,239.15,5.8,0,0,0
"1075",2007-02-01 17:54:00,1.46,0,238.87,6,0,0,0
"1076",2007-02-01 17:55:00,1.462,0,239.11,6,0,0,0
"1077",2007-02-01 17:56:00,1.272,0,239.54,5.2,0,0,0
"1078",2007-02-01 17:57:00,1.286,0,239.93,5.2,0,0,0
"1079",2007-02-01 17:58:00,1.282,0,239.7,5.2,0,0,0
"1080",2007-02-01 17:59:00,1.278,0,239.26,5.2,0,0,0
"1081",2007-02-01 18:00:00,1.48,0,238.99,6.4,0,0,2
"1082",2007-02-01 18:01:00,2.348,0,237.29,9.8,0,0,18
"1083",2007-02-01 18:02:00,2.334,0,237.28,9.8,0,0,18
"1084",2007-02-01 18:03:00,2.324,0,237.47,9.8,0,0,17
"1085",2007-02-01 18:04:00,2.32,0,237.72,9.6,0,0,18
"1086",2007-02-01 18:05:00,2.312,0,237.51,9.6,0,0,17
"1087",2007-02-01 18:06:00,2.322,0,238.18,9.6,0,0,18
"1088",2007-02-01 18:07:00,2.332,0,238.86,9.6,0,0,17
"1089",2007-02-01 18:08:00,2.33,0,238.86,9.6,0,0,18
"1090",2007-02-01 18:09:00,2.33,0,238.83,9.6,0,0,17
"1091",2007-02-01 18:10:00,2.312,0,237.86,9.6,0,0,18
"1092",2007-02-01 18:11:00,2.304,0,237.39,9.6,0,0,17
"1093",2007-02-01 18:12:00,2.38,0,238.84,10,0,0,17
"1094",2007-02-01 18:13:00,2.43,0.114,238.52,10.2,0,0,18
"1095",2007-02-01 18:14:00,2.428,0.114,238.66,10.2,0,0,17
"1096",2007-02-01 18:15:00,2.416,0.112,238.09,10,0,0,18
"1097",2007-02-01 18:16:00,2.394,0.108,236.9,10,0,0,17
"1098",2007-02-01 18:17:00,2.396,0.108,237.05,10,0,0,17
"1099",2007-02-01 18:18:00,2.428,0.122,237.73,10.2,0,0,18
"1100",2007-02-01 18:19:00,2.496,0.234,238.25,10.4,0,0,17
"1101",2007-02-01 18:20:00,2.502,0.236,238.6,10.4,0,1,17
"1102",2007-02-01 18:21:00,2.48,0.23,237.67,10.4,0,2,18
"1103",2007-02-01 18:22:00,2.48,0.23,237.63,10.4,0,1,17
"1104",2007-02-01 18:23:00,2.558,0.316,237.5,10.8,0,2,17
"1105",2007-02-01 18:24:00,2.542,0.326,237.07,10.8,0,1,18
"1106",2007-02-01 18:25:00,2.554,0.33,237.76,10.8,0,1,17
"1107",2007-02-01 18:26:00,2.558,0.332,238.08,10.8,0,2,17
"1108",2007-02-01 18:27:00,2.548,0.33,237.57,10.8,0,1,18
"1109",2007-02-01 18:28:00,2.548,0.328,237.42,10.8,0,2,17
"1110",2007-02-01 18:29:00,2.778,0.368,238.13,11.6,0,1,17
"1111",2007-02-01 18:30:00,2.902,0.5,238.04,12.2,0,1,18
"1112",2007-02-01 18:31:00,2.728,0.268,238.6,11.4,0,2,17
"1113",2007-02-01 18:32:00,2.524,0.202,238.13,10.6,0,1,17
"1114",2007-02-01 18:33:00,2.51,0.204,238.32,10.4,0,1,18
"1115",2007-02-01 18:34:00,2.748,0.194,237.02,11.6,0,2,17
"1116",2007-02-01 18:35:00,2.784,0.194,237.29,11.6,0,1,17
"1117",2007-02-01 18:36:00,2.568,0.16,237.14,10.8,0,1,18
"1118",2007-02-01 18:37:00,2.338,0.1,237.78,9.8,0,2,17
"1119",2007-02-01 18:38:00,2.444,0.094,237.63,10.2,0,1,17
"1120",2007-02-01 18:39:00,2.516,0.1,237.56,10.6,0,1,18
"1121",2007-02-01 18:40:00,2.782,0.088,235.63,11.8,0,1,17
"1122",2007-02-01 18:41:00,2.594,0.086,236.21,11,0,1,17
"1123",2007-02-01 18:42:00,2.574,0.09,236.49,10.8,0,2,17
"1124",2007-02-01 18:43:00,3.218,0.232,236.62,14,0,1,17
"1125",2007-02-01 18:44:00,3.414,0.356,235.94,15,0,1,17
"1126",2007-02-01 18:45:00,2.664,0.214,235.87,11.2,0,1,17
"1127",2007-02-01 18:46:00,2.668,0.214,236.12,11.2,0,1,17
"1128",2007-02-01 18:47:00,2.606,0.218,236.49,11,0,2,17
"1129",2007-02-01 18:48:00,2.406,0.22,236.47,10.2,0,1,18
"1130",2007-02-01 18:49:00,2.352,0.224,236.51,10,0,1,17
"1131",2007-02-01 18:50:00,2.71,0.25,236.12,11.4,0,1,17
"1132",2007-02-01 18:51:00,3,0.252,236.35,12.6,0,1,17
"1133",2007-02-01 18:52:00,3.016,0.254,237.02,12.6,0,1,17
"1134",2007-02-01 18:53:00,3.006,0.254,237.07,12.6,0,2,17
"1135",2007-02-01 18:54:00,2.976,0.23,236.49,12.6,0,1,18
"1136",2007-02-01 18:55:00,2.93,0.134,236.44,12.4,0,0,17
